,handle,text,is_retweet,retweet_count,favorite_count,sentiment
220,realDonaldTrump,"['join', 'roanok', 'virginia', 'tomorrow', 'berglund', 'center', 'coliseum', 'pm', 'ticket', 'avail']",False,4525,13490,neutral
221,HillaryClinton,"['relea', 'year', 'tax', 'return', 'rt', 'agr', 'time', 'donald', 'trump', 'relea']",True,8721,7853,neutral
222,HillaryClinton,"['addict', 'disea', 'moral', 'fail', 'support', 'struggl']",False,2116,5353,negative
223,HillaryClinton,"['charlott', 'relea', 'polic', 'video', 'keith', 'lamont', 'scott', 'shoot', 'without', 'delay', 'must', 'ensur', 'justic', 'amp', 'work', 'bridg', 'divid', 'h']",False,9261,20525,neutral
224,realDonaldTrump,"['trump', 'would', 'stimul', 'u', 'economi']",False,7058,16194,neutral
225,realDonaldTrump,"['hillari', 'clinton', 'lost', 'everi', 'republican', 'ever', 'includ', 'never', 'trump', 'farmer', 'amp', 'sm', 'biz', 'say', 'tax', 'estat']",False,19788,40480,negative
226,HillaryClinton,"['give', 'u', 'hope', 'futur', 'girl', 'roxi', 'co', 'owner', 'hillari']",False,2289,5976,neutral
227,realDonaldTrump,"['tomorrow', 'day', 'knock', 'door', 'make', 'call', 'u', 'nation', 'day', 'action']",False,6200,16518,negative
228,realDonaldTrump,"['exclu', 'donald', 'trump', 'million', 'follow', 'crash', 'internet']",True,6331,12874,negative
229,HillaryClinton,"['everi', 'voic', 'proud', 'endor', 'presid']",True,1165,2521,positive
230,HillaryClinton,"['donald', 'trump', 'speak', 'woman', 'daughter', 'hear']",False,15681,24865,neutral
231,HillaryClinton,"['editori', 'board', 'clinton', 'would', 'smart', 'pragmat', 'presid', 'trump', 'would', 'catastroph']",True,4876,7833,positive
232,HillaryClinton,"['presid', 'want', 'daughter']",False,25177,36223,neutral
233,HillaryClinton,"['year', 'old', 'still', 'bulli', 'karen']",False,3712,7486,neutral
234,HillaryClinton,"['favorit', 'moment', 'hillari', 'appear', 'two', 'fern']",False,1974,7091,neutral
235,realDonaldTrump,"['spoke', 'governor', 'north', 'carolina', 'today', 'tremend', 'job', 'tough', 'circumst']",False,8307,27919,positive
236,HillaryClinton,['vote'],False,2681,5121,neutral
237,realDonaldTrump,"['campaign', 'movement', 'sign', 'today', 'amp', 'win']",False,6208,18880,positive
238,HillaryClinton,"['realli', 'regret', 'hillari', 'two', 'fern']",False,14482,37211,negative
239,HillaryClinton,"['let', 'make', 'sure', 'nobodi', 'work', 'full', 'time', 'america', 'live', 'poverti']",False,2288,5812,positive
240,HillaryClinton,"['donald', 'trump', 'tie', 'russia', 'may', 'conflict', 'america', 'interest', 'great', 'bottom', 'line']",False,2651,4329,neutral
241,HillaryClinton,"['concern', 'outag', 'puerto', 'rico', 'million', 'famili', 'power', 'hope', 'resto']",False,2135,5209,negative
242,HillaryClinton,"['man', 'could', 'next', 'presid', 'may', 'deepli', 'indebt', 'anoth', 'countri', 'trust', 'run']",False,7764,10957,neutral
243,HillaryClinton,"['peopl', 'bulli', 'grow', 'donald', 'trump']",False,4084,8048,neutral
244,HillaryClinton,"['donald', 'trump', 'see', 'peopl', 'like', 'see', 'disabl', 'honestli', 'feel', 'bad', 'someon', 'much', 'hat']",False,5362,11359,neutral
245,HillaryClinton,"['think', 'import', 'elect', 'lifetim', 'take', 'week', 'podcast']",False,909,2629,neutral
246,HillaryClinton,"['donald', 'trump', 'realli', 'good', 'spend', 'peopl', 'money', 'legal', 'settlement', 'payoff', 'portrait']",False,7115,12523,positive
247,HillaryClinton,"['hold', 'back', 'tear', 'right', 'u', 'grow', 'amaz']",True,452,1293,positive
248,realDonaldTrump,"['join', 'roanok', 'virginia', 'saturday', 'even', 'pm']",False,4450,13782,neutral
249,HillaryClinton,"['sit', 'two', 'fern', 'zach', 'galifianaki', 'memor', 'interview', 'yet']",True,28387,45833,neutral
250,realDonaldTrump,[],False,2285,12885,neutral
251,HillaryClinton,"['trump', 'answer', 'exactli', 'refu', 'believ', 'american']",False,3652,7127,neutral
252,HillaryClinton,"['trump', 'mock', 'peopl', 'disabl', 'hillari', 'clinton', 'want', 'expand', 'job', 'opportun']",True,1572,3188,negative
253,HillaryClinton,"['child', 'ever', 'grow', 'poverti', 'yet', 'far', 'mani', 'better']",False,2042,4615,positive
254,realDonaldTrump,"['interview', 'cleveland', 'ohio', 'tonight', 'p', 'enjoy']",False,3927,14775,positive
255,realDonaldTrump,"['love', 'beauti', 'gal', 'two', 'amaz', 'woman']",False,4586,16046,positive
256,realDonaldTrump,['thank'],False,3241,13612,positive
257,HillaryClinton,"['would', 'think', 'almost', 'like', 'someth', 'wrong', 'donald', 'trump', 'mitt', 'romney', 'fail', 'relea', 'tax', 'r']",False,10154,16287,negative
258,HillaryClinton,"['go', 'bat', 'kid', 'often', 'count', 'alway', 'prioriti', 'hillari']",False,1504,3724,neutral
259,HillaryClinton,"['great', 'run', 'mate', 'great', 'guy', 'friend']",False,1517,4639,positive
260,realDonaldTrump,"['great', 'new', 'poll', 'thank', 'nevada', 'north', 'carolina', 'amp', 'ohio', 'join', 'movement', 'today', 'amp', 'let']",False,10434,27350,positive
261,HillaryClinton,"['need', 'presid', 'see', 'best', 'u']",False,3513,7108,positive
262,HillaryClinton,"['happi', 'anniversari', 'year', 'ago', 'today', 'romney', 'relea', 'tax', 'return', 'trump', 'urg']",True,3404,4540,neutral
263,realDonaldTrump,"['thank', 'toledo', 'ohio', 'import', 'get', 'vote', 'novemb', 'let', 'make', 'america', 'safe']",False,8867,28193,positive
264,HillaryClinton,"['disabl', 'defin', 'futur', 'hillari', 'help', 'give', 'kid', 'chanc', 'succeed']",False,1828,4315,positive
265,HillaryClinton,"['believ', 'everyon', 'valu', 'believ', 'everyon', 'creat', 'equal', 'believ', 'love', 'trump', 'hate']",False,1261,2603,neutral
266,HillaryClinton,"['make', 'economi', 'countri', 'welcom', 'peopl', 'disabl', 'win', 'everyon', 'get', 'share', 'america', 'promi']",False,752,2059,positive
267,HillaryClinton,"['ultim', 'test', 'societi', 'treat', 'fellow', 'human', 'be', 'especi', 'previou', 'left', 'behind']",False,900,1914,neutral
268,HillaryClinton,"['american', 'disabl', 'deserv', 'chanc', 'work', 'alongsid', 'without', 'disabl', 'job', 'pay', 'amp', 'benefit']",False,703,1577,positive
269,HillaryClinton,"['got', 'build', 'economi', 'welcom', 'peopl', 'disabl', 'valu', 'work', 'reward', 'fairli', 'treat', 'respect']",False,687,1492,positive
270,HillaryClinton,"['adult', 'disabl', 'workplac', 'fix']",False,696,1379,neutral
271,HillaryClinton,"['ada', 'notion', 'workplac', 'public', 'space', 'belong', 'everyon', 'one', 'democrat', 'republican', 'could', 'get', 'behind']",True,478,1444,neutral
272,HillaryClinton,"['none', 'u', 'get', 'life', 'alon', 'look', 'lift']",False,869,1852,neutral
273,HillaryClinton,"['one', 'hillari', 'first', 'job', 'law', 'school', 'find', 'kid', 'disabl', 'school']",True,1075,2031,neutral
274,HillaryClinton,"['long', 'ago', 'disabl', 'defin', 'entir', 'life', 'basic', 'essenti', 'thing', 'other', 'could']",True,501,1468,neutral
275,HillaryClinton,"['still', 'legal', 'pay', 'disabl', 'worker', 'le', 'minimum', 'wage', 'clinton', 'announc', 'plan', 'end']",True,1517,2648,neutral
276,HillaryClinton,"['build', 'inclu', 'economi', 'anoth', 'reason', 'got', 'break', 'system', 'racism', 'includ', 'invest', 'commun', 'color']",False,636,1368,negative
277,HillaryClinton,"['leav', 'peopl', 'write', 'shortchang', 'dream', 'shortchang', 'countri', 'futur']",False,639,1346,neutral
278,HillaryClinton,"['america', 'everi', 'person', 'matter', 'look', 'like', 'chanc', 'go', 'far', 'dream', 'take']",False,718,1514,positive
279,HillaryClinton,"['need', 'come', 'togeth', 'turn', 'tide', 'stop', 'violenc', 'build', 'trust', 'give', 'kid', 'chanc', 'grow', 'safe', 'healthi']",False,697,1429,positive
280,HillaryClinton,"['also', 'seen', 'target', 'polic', 'offic', 'mani', 'serv', 'everi', 'day', 'courag', 'honor', 'commit', 'reform']",False,463,1131,positive
281,HillaryClinton,"['two', 'name', 'add', 'long', 'list', 'african', 'american', 'kill', 'polic', 'offic', 'unbear', 'need', 'becom', 'intol']",False,948,1827,negative
282,HillaryClinton,"['live', 'orlando', 'watch', 'hillari', 'share', 'plan', 'build', 'inclu', 'economi', 'help', 'everyon', 'get', 'ahead']",False,1279,3461,neutral
283,realDonaldTrump,"['watch', 'woman', 'work', 'empow', 'campaign', 'celebr', 'modern', 'woman']",True,6947,15799,positive
284,HillaryClinton,"['everi', 'student', 'abl', 'graduat', 'colleg', 'without', 'take', 'debt']",False,2291,5269,negative
285,HillaryClinton,"['keith', 'lamont', 'scott', 'terenc', 'crutcher', 'mani', 'other', 'got', 'end', 'h']",False,6170,13075,neutral
286,realDonaldTrump,"['hope', 'violenc', 'amp', 'unrest', 'charlott', 'come', 'immedi', 'end', 'injur', 'get', 'well', 'soon', 'need', 'uniti', 'amp', 'leadership']",False,13402,39218,neutral
287,realDonaldTrump,"['situat', 'tulsa', 'charlott', 'tragic', 'must', 'come', 'togeth', 'make', 'america', 'safe']",False,9644,28498,neutral
288,realDonaldTrump,"['movement', 'campaign', 'leav', 'past', 'behind', 'chang', 'futur', 'togeth', 'make', 'america', 'saf']",False,16408,41498,neutral
289,HillaryClinton,"['student', 'debt', 'plan', 'colleg', 'see', 'much', 'money', 'hillari', 'plan', 'would', 'save']",False,1773,3809,negative
290,HillaryClinton,"['fact', 'donald', 'trump', 'use', 'charit', 'foundat', 'purcha', 'multipl', 'six', 'foot', 'tall', 'paint']",False,3824,6359,neutral
291,HillaryClinton,"['real', 'headlin', 'republican', 'nomin', 'trump', 'use', 'chariti', 'settl', 'legal', 'problem']",False,4765,7113,negative
292,HillaryClinton,"['four', 'month', 'today', 'next', 'presid', 'walk', 'oval', 'offic', 'help', 'make', 'sure', 'donald', 'trump']",False,3490,9754,neutral
293,HillaryClinton,"['day', 'tenni', 'champion', 'billi', 'jean', 'king', 'defeat', 'bobbi', 'rigg', 'battl', 'sex']",False,2785,8993,positive
294,realDonaldTrump,"['thank', 'kenansvil', 'north', 'carolina', 'rememb', 'novemb', 'th', 'special', 'interest', 'gravi', 'train', 'come']",False,8131,24864,positive
295,HillaryClinton,"['leav', 'ad', 'mute', 'noth', 'hear']",False,5468,10208,neutral
296,HillaryClinton,"['help', 'get', 'vote', 'hillari', 'plu', 'get', 'free', 'sticker', 'sign']",False,731,1767,positive
297,realDonaldTrump,"['thank', 'high', 'point', 'nc', 'fight', 'everi', 'neglect', 'part', 'nation', 'amp', 'fight', 'bring', 'u', 'togeth']",False,9574,28469,neutral
298,HillaryClinton,"['trump', 'call', 'tortur', 'mistreat', 'prison', 'go', 'valu', 'fight', 'defend', 'better']",False,3196,9289,neutral
299,HillaryClinton,"['donald', 'given', 'money', 'trump', 'foundat', 'sinc', 'still', 'pay', 'bill']",False,4161,6062,neutral
300,HillaryClinton,"['time', 'tell', 'wall', 'street', 'work', 'main', 'street', 'way', 'around']",False,1256,3240,positive
301,HillaryClinton,"['new', 'use', 'k', 'chariti', 'pay', 'legal', 'settlement', 'profit', 'busi']",True,10825,8957,neutral
302,HillaryClinton,"['anoth', 'unarm', 'black', 'man', 'shot', 'polic', 'incid', 'intol', 'much', 'work', 'h']",False,12204,24955,positive
303,HillaryClinton,"['donald', 'trump', 'use', 'foundat', 'fund', 'peopl', 'money', 'settl', 'lawsuit']",False,4074,5684,neutral
304,HillaryClinton,"['trump', 'cannot', 'trust', 'chariti', 'suppo', 'believ', 'manag', 'nation', 'treasuri']",True,4292,5681,positive
305,HillaryClinton,"['ident', 'defin', 'put', 'someon', 'el', 'enhanc', 'lift', 'someon', 'el']",True,2448,4935,neutral
306,realDonaldTrump,"['hillari', 'clinton', 'take', 'day', 'need', 'rest', 'sleep', 'well', 'hillari', 'see', 'debat']",False,31049,76291,positive
307,realDonaldTrump,"['head', 'north', 'carolina', 'two', 'big', 'ralli', 'soon', 'bring', 'job', 'back', 'belong']",False,6508,24283,neutral
308,realDonaldTrump,"['peopl', 'notic', 'hillari', 'copi', 'airplan', 'ralli', 'put', 'plane', 'behind', 'like', 'begin']",False,12389,40362,positive
309,HillaryClinton,"['voic', 'vote', 'greatest', 'voic']",False,6195,13976,positive
310,realDonaldTrump,"['thank', 'nevada']",False,5987,17783,positive
311,realDonaldTrump,"['thank', 'georgia']",False,5816,17255,positive
312,realDonaldTrump,"['crook', 'hillari', 'fight', 'isi', 'whatev', 'year', 'new', 'idea', 'time', 'chang']",False,9376,28160,negative
313,HillaryClinton,"['one', 'right', 'immigr', 'countri', 'donald', 'trump', 'ralli', 'florida', 'today', 'disagr']",True,1911,3464,positive
314,HillaryClinton,"['catch', 'pm', 'et', 'see', 'letter', 'hillari', 'biggest', 'fan']",False,1681,6207,neutral
315,HillaryClinton,"['want', 'give', 'good', 'send', 'go', 'vote', 'barack', 'obama']",False,5965,11729,positive
316,realDonaldTrump,"['amaz', 'ralli', 'florida', 'movement', 'join', 'u', 'today']",False,8269,22873,neutral
317,realDonaldTrump,"['togeth', 'make', 'america', 'safe', 'great']",False,10580,28035,positive
318,realDonaldTrump,"['interview', 'tonight', 'florida', 'enjoy']",False,2820,13558,positive
319,HillaryClinton,"['nobodi', 'america', 'forgo', 'higher', 'educ', 'afford']",False,3251,9288,positive
320,HillaryClinton,"['barack', 'obama', 'said', 'progress', 'ballot', 'novemb', 'econom', 'data', 'show', 'right']",False,1845,4122,positive
321,HillaryClinton,"['america', 'never', 'made', 'progress', 'think', 'one', 'person', 'alon', 'fix', 'problem']",False,3562,9311,neutral
322,HillaryClinton,"['everyon', 'want', 'go', 'colleg', 'abl', 'without', 'drown', 'debt', 'hillari']",False,1688,4377,negative
323,HillaryClinton,"['voter', 'check', 'registr', 'help', 'friend']",False,2670,5169,neutral
324,realDonaldTrump,"['philli', 'fop', 'chief', 'presidenti', 'endor', 'clinton', 'blew', 'polic']",False,8020,17657,neutral
325,HillaryClinton,"['say', 'go', 'make', 'public', 'colleg', 'univ', 'tuition', 'free', 'know', 'big', 'deal']",True,5661,15689,positive
326,HillaryClinton,"['let', 'make', 'clear', 'love', 'trump', 'hate', 'novemb', 'alway']",False,1625,4275,positive
327,HillaryClinton,"['find', 'much', 'hillari', 'colleg', 'plan', 'save']",False,1006,2007,neutral
328,HillaryClinton,"['lesson', 'pas', 'simpl', 'power', 'one', 'get', 'life', 'alon', 'hillari', 'mom']",False,1658,4625,neutral
329,HillaryClinton,"['work', 'togeth', 'trump', 'hate']",False,783,1958,neutral
330,HillaryClinton,['go'],True,841,1446,neutral
331,realDonaldTrump,"['hillari', 'clinton', 'weak', 'secretari', 'state', 'embolden', 'terrorist', 'world', 'cont']",False,10464,25524,neutral
332,HillaryClinton,"['stand', 'hate', 'send', 'clear', 'messag', 'america', 'better', 'america', 'better', 'donald', 'trump']",False,2419,5552,positive
333,HillaryClinton,"['face', 'candid', 'histori', 'discrimin', 'busi', 'retweet', 'white', 'supremacist', 'led', 'birther', 'movement']",False,1364,2625,positive
334,HillaryClinton,"['democraci', 'want', 'help', 'greatest', 'number', 'peopl', 'push', 'reform', 'outsid', 'insid']",False,616,1514,positive
335,HillaryClinton,"['simpli', 'care', 'enough', 'drive', 'real', 'progress', 'chang', 'heart', 'law']",False,821,1558,positive
336,HillaryClinton,"['one', 'get', 'life', 'alon', 'look', 'lift']",True,801,1835,neutral
337,HillaryClinton,"['one', 'work', 'harder', 'make', 'life', 'better', 'never', 'stop', 'matter', 'tough', 'get', 'hillari']",True,840,1910,positive
338,HillaryClinton,"['american', 'get', 'knock', 'get', 'right', 'back', 'refu', 'quit', 'matter', 'spirit', 'need', 'elect']",False,725,1754,neutral
339,realDonaldTrump,"['someon', 'told', 'ok', 'turn', 'terrorist', 'want', 'destroy', 'countri', 'amp', 'peopl', 'get', 'thru', 'system']",False,16143,42166,negative
340,HillaryClinton,"['republican', 'nomin', 'presid', 'incit', 'hatr', 'violenc', 'like', 'never', 'seen']",False,961,2102,positive
341,HillaryClinton,"['colleg', 'tuition', 'free', 'work', 'famili', 'debt', 'free', 'everyon']",False,525,1152,positive
342,HillaryClinton,"['work', 'hard', 'abl', 'find', 'good', 'job', 'pay', 'well', 'let', 'love', 'make', 'mark', 'world']",False,556,1231,positive
343,HillaryClinton,"['build', 'cleaner', 'resili', 'electr', 'grid', 'enough', 'renew', 'energi', 'power', 'everi', 'home', 'countri']",False,571,1197,positive
344,HillaryClinton,"['wrong', 'tear', 'wrong', 'let', 'incom', 'inequ', 'get', 'wor', 'wrong', 'put', 'loo', 'cannon', 'charg']",False,693,1387,negative
345,HillaryClinton,"['elect', 'realiti', 'tv', 'show', 'birth', 'certif', 'name', 'call', 'stunt', 'get', 'cabl', 'news']",False,746,1498,negative
346,realDonaldTrump,"['great', 'job', 'law', 'enforc', 'proud', 'embrac', 'without', 'countri']",False,16413,49182,positive
347,HillaryClinton,"['want', 'someth', 'vote', 'optim', 'resent', 'answer', 'anger', 'idea', 'insult', 'bridg', 'wall']",False,1384,2348,negative
348,HillaryClinton,"['gener', 'inclu', 'progress', 'entrepreneuri', 'ever', 'seen', 'hillari', 'student']",False,571,1284,positive
349,HillaryClinton,"['day', 'go', 'miss', 'hillari', 'live']",False,874,3226,negative
350,HillaryClinton,"['hillari', 'clinton', 'alway', 'approv', 'messag']",False,4758,12037,neutral
351,HillaryClinton,"['threat', 'real', 'resolv', 'american', 'cower', 'prevail', 'hillari']",False,1596,4056,negative
352,HillaryClinton,"['wrong', 'birther', 'word', 'polici', 'bad', 'american', 'aliv', 'child', 'yet', 'born']",True,786,1898,negative
353,HillaryClinton,"['next', 'presid', 'need', 'right', 'tempera', 'meet', 'challeng', 'face']",False,2803,7439,positive
354,HillaryClinton,"['laid', 'path', 'forward', 'keep', 'u', 'safer', 'go', 'terrorist', 'final', 'destroy']",False,590,1615,negative
355,HillaryClinton,"['candid', 'race', 'part', 'hard', 'deci', 'take', 'terrorist', 'battlefield', 'hillari']",False,984,2843,negative
356,HillaryClinton,"['let', 'u', 'vigil', 'afraid', 'choo', 'resolv', 'fear', 'turn', 'undermin', 'hillari']",False,1221,2645,negative
357,HillaryClinton,"['like', 'american', 'thought', 'wound', 'famili', 'amp', 'first', 'respond', 'hillari', 'weekend', 'attack']",False,1739,6703,negative
358,HillaryClinton,"['want', 'small', 'part', 'help', 'defeat', 'trump', 'novemb', 'rt', 'link', 'get', 'everyon', 'regist', 'confirm']",True,4478,3625,positive
359,HillaryClinton,"['wrote', 'u', 'millenni', 'taught', 'elect']",True,1446,2507,neutral
360,realDonaldTrump,"['refug', 'syria', 'k', 'plu', 'come', 'lot', 'young', 'male', 'poorli', 'vet']",False,7735,18554,neutral
361,realDonaldTrump,"['candid', 'keep', 'u', 'safe']",False,4585,15258,positive
362,realDonaldTrump,['enjoy'],False,2153,11463,positive
